startPoints.lat	startPoints.lon	endPoints.lat	endPoints.lon
47.614833	-122.343051	47.619536	-122.318207
47.622928	-122.317822	47.688224	-122.321284
47.623676	-122.312635	47.600889	-122.332319
47.597714	-122.301145	47.672332	-122.369292
47.638256	-122.323936	47.569244	-122.381781
47.704921	-122.321355	47.692299	-122.306842
47.702978	-122.325797	47.704921	-122.321356
47.682523	-122.31686	47.693058	-122.305886
47.692298	-122.306842	47.682523	-122.316861
47.631323	-122.362306	47.652231	-122.344009
47.652231	-122.344009	47.632774	-122.356972
47.613169	-122.31682	47.664294	-122.327217
47.636533	-122.278451	47.651424	-122.38273
47.622917	-122.312648	47.623123	-122.326265
47.639454	-122.32534	47.631323	-122.362306
47.702224	-122.325786	47.606503	-122.316793
47.617136	-122.345563	47.703478	-122.277667
47.612916	-122.313134	47.611075	-122.323328
47.623269	-122.357119	47.638379	-122.364967
47.589797	-122.311612	47.614088	-122.324829
47.634228	-122.358332	47.607899	-122.335658
47.622042	-122.339406	47.613372	-122.344565
47.623123	-122.326266	47.69645	-122.314846
47.615673	-122.330212	47.623269	-122.35712
47.596177	-122.292694	47.616854	-122.285906
47.679698	-122.321773	47.59667	-122.326159
47.670056	-122.375127	47.691592	-122.353928
47.675336	-122.330861	47.686917	-122.338006
47.686917	-122.338007	47.617594	-122.34578
47.596669	-122.326249	47.615878	-122.311447
47.672332	-122.369287	47.615672	-122.330213
47.586866	-122.334215	47.622042	-122.339406
47.615267	-122.317831	47.634567	-122.279243
47.633774	-122.353204	47.625944	-122.348897
47.689008	-122.331038	47.615267	-122.317831
47.600511	-122.331592	47.63377	-122.353204
47.573436	-122.413427	47.623423	-122.312639
47.6079	-122.335657	47.586868	-122.334215
47.679488	-122.388279	47.614049	-122.343653
47.616854	-122.285906	47.653754	-122.353414
47.614974	-122.318136	47.636744	-122.37037
47.713954	-122.297491	47.622929	-122.317822
47.650876	-122.405737	47.601389	-122.332927
47.61338	-122.342547	47.659116	-122.346694
47.688224	-122.321285	47.612916	-122.313134
47.556557	-122.27056	47.602758	-122.286326
47.699928	-122.323127	47.675336	-122.330861
47.606502	-122.316793	47.559148	-122.362902
47.686041	-122.322465	47.637725	-122.370906
47.645269	-122.350543	47.623676	-122.312635
47.614049	-122.343653	47.701544	-122.374963
47.641324	-122.324681	47.626119	-122.325324
47.650942	-122.354518	47.669464	-122.387252
47.668701	-122.38714	47.650777	-122.355283
47.619536	-122.318207	47.592687	-122.304875
47.658651	-122.363991	47.650519	-122.343635
47.602758	-122.286326	47.649718	-122.350708
47.615879	-122.311447	47.618514	-122.311808
47.692078	-122.365459	47.614329	-122.350111
47.665656	-122.378921	47.664377	-122.377364
47.683173	-122.263696	47.665664	-122.29563
47.613672	-122.343876	47.688562	-122.388745
47.68085	-122.377861	47.624744	-122.340756
47.624557	-122.34018	47.679128	-122.375111
47.63838	-122.364967	47.624557	-122.340182
47.614361	-122.340203	47.683581	-122.324063
47.61375	-122.341222	47.675165	-122.326209
47.650077	-122.335131	47.652174	-122.315491
47.660088	-122.392879	47.660156	-122.39218
47.614251	-122.332717	47.618919	-122.297815
47.62542	-122.341076	47.650736	-122.344031
47.607204	-122.325537	47.641323	-122.324681
47.652173	-122.315489	47.653154	-122.317467
47.620058	-122.3581	47.690309	-122.304567
47.564499	-122.329645	47.614362	-122.340204
47.613806	-122.339114	47.564499	-122.32965
47.637725	-122.370906	47.615643	-122.342505
47.612331	-122.344779	47.636318	-122.356949
47.667625	-122.373498	47.676889	-122.387551
47.615683	-122.342454	47.638124	-122.394705
47.614132	-122.343128	47.636098	-122.340447
47.592687	-122.304875	47.613806	-122.339116
47.650734	-122.344031	47.628006	-122.345638
47.648076	-122.34234	47.693057	-122.305814
47.693058	-122.305886	47.647913	-122.34147
47.654144	-122.35344	47.620058	-122.3581
47.650777	-122.355284	47.667622	-122.373498
47.675167	-122.271511	47.669366	-122.295059
47.632966	-122.342258	47.671656	-122.37445
47.553091	-122.32692	47.612331	-122.344778
47.613474	-122.344119	47.553091	-122.32692
47.693057	-122.305813	47.673092	-122.374359
47.642677	-122.303783	47.620119	-122.330427
47.675165	-122.326208	47.67337	-122.328166
47.649718	-122.350709	47.633023	-122.358357
47.653489	-122.372287	47.581107	-122.33422
47.62612	-122.325324	47.654109	-122.345545
47.648733	-122.322713	47.647274	-122.40227
47.640347	-122.399621	47.648733	-122.322714
47.597993	-122.334149	47.578149	-122.387966
47.548639	-122.317567	47.559764	-122.324001
47.623272	-122.357345	47.613672	-122.343876
47.614803	-122.343002	47.62541	-122.345869
47.64267	-122.407156	47.611184	-122.314143
47.667499	-122.398642	47.650286	-122.351322
47.620118	-122.330427	47.681431	-122.372254
47.62541	-122.345867	47.62717	-122.352991
47.665663	-122.29563	47.654141	-122.353184
47.636319	-122.356949	47.614333	-122.350117
47.655346	-122.381094	47.597992	-122.334149
47.598593	-122.33159	47.655345	-122.381094
47.653151	-122.317463	47.628399	-122.340552
47.559819	-122.393553	47.436236	-122.29719
47.62002	-122.358101	47.577686	-122.40649
47.581106	-122.33422	47.620019	-122.358101
47.684039	-122.345223	47.637134	-122.355849
47.632774	-122.356972	47.684039	-122.345226
47.660783	-122.327251	47.680852	-122.377861
47.626629	-122.347559	47.623272	-122.357345
47.614974	-122.343285	47.65865	-122.363991
47.62717	-122.352991	47.662109	-122.338556
47.634589	-122.279521	47.620881	-122.340725
47.653154	-122.317467	47.653151	-122.317463
47.628399	-122.340552	47.658092	-122.356125
47.645864	-122.369852	47.599418	-122.331592
47.614333	-122.350118	47.636556	-122.354077
47.650286	-122.351322	47.659139	-122.346694
47.651423	-122.382729	47.613474	-122.344119
47.559147	-122.362902	47.559856	-122.362894
47.637134	-122.355849	47.642671	-122.407156
47.607183	-122.324704	47.658657	-122.335017
47.618514	-122.311807	47.650942	-122.354518
47.650519	-122.343634	47.653971	-122.342508
47.628006	-122.345638	47.668701	-122.387139
47.669464	-122.387252	47.614251	-122.332717
47.706843	-122.334325	47.66134	-122.328978
47.614329	-122.350111	47.62542	-122.341077
47.668338	-122.368616	47.685461	-122.364517
47.68404	-122.344927	47.632438	-122.320289
47.632438	-122.320289	47.620988	-122.359763
47.578149	-122.387966	47.61394	-122.347496
47.604981	-122.3395	47.668659	-122.391432
47.636556	-122.35408	47.61969	-122.330151
47.693116	-122.317246	47.697091	-122.344279
47.612966	-122.319419	47.586703	-122.314689
47.660013	-122.365116	47.650013	-122.344032
47.639734	-122.324148	47.668701	-122.387307
47.614094	-122.327344	47.600565	-122.331593
47.681145	-122.381101	47.692208	-122.35393
47.612791	-122.34268	47.638438	-122.395675
47.638446	-122.396057	47.689836	-122.352304
47.560621	-122.385469	47.567596	-122.398829
47.621486	-122.359385	47.664377	-122.377329
47.619709	-122.340858	47.632297	-122.359207
47.669367	-122.295059	47.681646	-122.263665
47.61666	-122.344188	47.646187	-122.324039
47.681644	-122.263665	47.604541	-122.331931
47.688562	-122.388745	47.615507	-122.33916
47.673092	-122.374358	47.604982	-122.3395
47.600564	-122.331593	47.565185	-122.290828
47.614836	-122.342313	47.620452	-122.291256
47.679128	-122.375111	47.679456	-122.372975
47.681431	-122.372255	47.624754	-122.340791
47.650013	-122.344032	47.618481	-122.32374
47.658093	-122.356125	47.619759	-122.341063
47.649716	-122.350698	47.624908	-122.325328
47.689119	-122.355883	47.673487	-122.354367
47.613582	-122.341569	47.689119	-122.355879
47.673487	-122.354367	47.670093	-122.324413
47.624266	-122.320318	47.568071	-122.323196
47.647274	-122.40227	47.674979	-122.318228
47.604135	-122.337536	47.662921	-122.377907
47.605421	-122.287364	47.598274	-122.332034
47.436078	-122.297271	47.615853	-122.325546
47.649312	-122.321625	47.642653	-122.343684
47.660156	-122.39218	47.652089	-122.353857
47.652089	-122.353859	47.660149	-122.392181
47.598044	-122.332073	47.681038	-122.346459
47.660423	-122.398216	47.637801	-122.342653
47.642653	-122.343684	47.660423	-122.398216
47.675895	-122.324033	47.625883	-122.31683
47.584516	-122.329091	47.61203	-122.34428
47.668209	-122.373492	47.68999	-122.376882
47.689988	-122.376882	47.668341	-122.368616
47.636098	-122.340447	47.612988	-122.325916
47.604541	-122.331931	47.612836	-122.340349
47.610954	-122.332756	47.660753	-122.345616
47.615507	-122.33916	47.604135	-122.337535
47.67337	-122.328166	47.600484	-122.331591
47.625883	-122.31683	47.670442	-122.360792
47.658657	-122.335017	47.632323	-122.361573
47.67689	-122.387551	47.665559	-122.373509
47.649915	-122.347422	47.635276	-122.348458
47.611227	-122.332994	47.619587	-122.322216
47.638124	-122.394707	47.613896	-122.339575
47.615089	-122.333542	47.664149	-122.330172
47.614094	-122.31855	47.653614	-122.329085
47.612299	-122.325181	47.620245	-122.335883
47.664377	-122.377366	47.661375	-122.340955
47.640593	-122.313416	47.614094	-122.318549
47.615852	-122.325546	47.621485	-122.359385
47.668701	-122.387308	47.693255	-122.396924
47.646187	-122.324039	47.693551	-122.336484
47.587633	-122.329057	47.639979	-122.32942
47.662921	-122.377905	47.672354	-122.375391
47.630581	-122.391499	47.621331	-122.359384
47.620988	-122.359766	47.630578	-122.391499
47.662859	-122.348224	47.634404	-122.348385
47.648878	-122.345263	47.662859	-122.348224
47.635276	-122.348458	47.648878	-122.345263
47.668659	-122.391433	47.668191	-122.375261
47.668191	-122.375261	47.673636	-122.362936
47.632323	-122.361576	47.649915	-122.347422
47.606171	-122.308126	47.613555	-122.316831
47.611181	-122.314143	47.606171	-122.308123
47.654109	-122.345543	47.616892	-122.334569
47.603281	-122.3373	47.436078	-122.297272
47.66317	-122.325456	47.610953	-122.332755
47.618919	-122.297815	47.612299	-122.325181
47.694722	-122.372771	47.624228	-122.360638
47.581282	-122.33422	47.694724	-122.372771
47.641004	-122.35692	47.568047	-122.334214
47.659394	-122.313181	47.70143	-122.34555
47.61203	-122.34428	47.643669	-122.358203
47.612988	-122.325915	47.649716	-122.350698
47.659139	-122.346694	47.659394	-122.313181
47.653971	-122.342508	47.658308	-122.31248
47.71338	-122.297609	47.676906	-122.327301
47.684037	-122.385399	47.660013	-122.365117
47.619591	-122.322216	47.584516	-122.329091
47.624228	-122.360638	47.587634	-122.329057
47.658308	-122.31248	47.611227	-122.332993
47.620548	-122.338481	47.675895	-122.324034
47.652712	-122.316845	47.612957	-122.318962
47.614516	-122.342997	47.58754	-122.298104
47.674979	-122.318228	47.673831	-122.305432
47.679456	-122.372975	47.621457	-122.339772
47.681038	-122.346457	47.665962	-122.382154
47.637801	-122.342653	47.707279	-122.308089
47.577686	-122.40649	47.61669	-122.34415
47.59532	-122.334156	47.641004	-122.35692
47.632154	-122.356675	47.68404	-122.34493
47.624755	-122.340793	47.681144	-122.381101
47.597512	-122.322096	47.604204	-122.294484
47.601966	-122.297876	47.597512	-122.322097
47.659571	-122.346535	47.71338	-122.29761
47.662109	-122.338556	47.620548	-122.338481
47.671656	-122.37445	47.603281	-122.337302
47.652614	-122.316628	47.652712	-122.316844
47.649919	-122.345928	47.556821	-122.272663
47.637725	-122.370912	47.652614	-122.316627
47.593672	-122.334176	47.565153	-122.29995
47.659116	-122.346694	47.436282	-122.297353
47.61395	-122.339501	47.639734	-122.324152
47.613939	-122.347495	47.595319	-122.334156
47.690309	-122.304676	47.669445	-122.283247
47.660753	-122.345616	47.649919	-122.345927
47.613555	-122.316831	47.601965	-122.297876
47.616893	-122.334571	47.61509	-122.333544
47.613567	-122.341674	47.56062	-122.385469
47.676903	-122.327301	47.624266	-122.320319
47.616209	-122.34282	47.638378	-122.356536
47.622283	-122.310038	47.618322	-122.30884
47.557847	-122.287282	47.554436	-122.270919
47.6079	-122.340705	47.622282	-122.310038
47.621979	-122.332515	47.597532	-122.327314
47.602879	-122.333573	47.623937	-122.317805
47.700873	-122.358083	47.688125	-122.341819
47.649375	-122.344041	47.619012	-122.327894
47.589892	-122.317286	47.616269	-122.323436
47.672354	-122.375391	47.626243	-122.341493
47.686094	-122.338804	47.684475	-122.340597
47.619706	-122.338744	47.614103	-122.308623
47.685461	-122.364516	47.650763	-122.351601
47.624282	-122.325522	47.651823	-122.354494
47.610692	-122.329019	47.61398	-122.335733
47.614376	-122.348235	47.670171	-122.385589
47.590341	-122.336381	47.65117	-122.371555
47.672514	-122.316097	47.682145	-122.270637
47.613398	-122.341858	47.63472	-122.356119
47.615409	-122.325532	47.625464	-122.326614
47.670093	-122.324411	47.627643	-122.369891
47.627643	-122.369891	47.607126	-122.336957
47.622613	-122.339759	47.649685	-122.350513
47.625463	-122.326614	47.666741	-122.298515
47.666741	-122.298515	47.624282	-122.325519
47.649186	-122.334325	47.648462	-122.333929
47.602041	-122.334261	47.617584	-122.34969
47.661366	-122.328963	47.661184	-122.340662
47.638404	-122.32941	47.687986	-122.332103
47.63472	-122.356118	47.648115	-122.357698
47.673829	-122.305432	47.670371	-122.306464
47.686781	-122.321709	47.672514	-122.316097
47.664377	-122.377329	47.609814	-122.336304
47.620451	-122.291256	47.623506	-122.312638
47.613976	-122.335728	47.642666	-122.327091
47.615081	-122.343462	47.650634	-122.345211
47.664293	-122.327217	47.702826	-122.325795
47.702827	-122.325795	47.664453	-122.328265
47.670369	-122.306464	47.668061	-122.306493
47.55682	-122.272663	47.579466	-122.312805
47.614848	-122.343076	47.639581	-122.365851
47.639581	-122.365852	47.643899	-122.372194
47.650729	-122.336322	47.633949	-122.340428
47.614943	-122.343233	47.696038	-122.393223
47.614103	-122.308623	47.591716	-122.292388
47.654613	-122.353462	47.620019	-122.358101
47.696038	-122.393223	47.614376	-122.348235
47.436202	-122.297356	47.647776	-122.378897
47.609816	-122.336305	47.610693	-122.329018
47.620019	-122.358101	47.619899	-122.322648
47.661267	-122.285119	47.61465	-122.338797
47.614651	-122.338799	47.691972	-122.352603
47.55567	-122.331959	47.605987	-122.338977
47.649685	-122.350514	47.607903	-122.340708
47.600408	-122.33159	47.680033	-122.263632
47.623373	-122.319937	47.640468	-122.300338
47.640472	-122.300338	47.640446	-122.300339
47.618481	-122.323733	47.623374	-122.319937
47.639979	-122.32942	47.590342	-122.33639
47.650635	-122.345214	47.65266	-122.356396
47.623936	-122.317805	47.624599	-122.315698
47.661375	-122.340955	47.652034	-122.34993
47.605987	-122.338977	47.649374	-122.344041
47.626243	-122.341492	47.650289	-122.351322
47.650289	-122.351322	47.638404	-122.32941
47.629419	-122.35541	47.615447	-122.34219
47.623506	-122.312638	47.61541	-122.325532
47.579466	-122.312805	47.581893	-122.325986
47.614238	-122.345339	47.649726	-122.383378
47.623337	-122.320937	47.618136	-122.35059
47.615126	-122.353465	47.698043	-122.374126
47.614071	-122.341763	47.686094	-122.338803
47.668701	-122.386802	47.623352	-122.320937
47.574677	-122.309091	47.589887	-122.317286
47.586704	-122.314689	47.589872	-122.317286
47.58987	-122.317286	47.574678	-122.309091
47.618322	-122.30884	47.684278	-122.325046
47.565184	-122.290828	47.557847	-122.287283
47.632317	-122.359223	47.605324	-122.335305
47.643669	-122.358203	47.612933	-122.318367
47.638378	-122.356537	47.656414	-122.400907
47.614629	-122.318131	47.615212	-122.353612
47.617583	-122.349688	47.615127	-122.353467
47.670171	-122.385593	47.652701	-122.343251
47.600327	-122.331589	47.602043	-122.334261
47.652034	-122.34993	47.54775	-122.328392
47.650763	-122.3516	47.641414	-122.365484
47.642597	-122.303783	47.650728	-122.336322
47.689836	-122.352304	47.675777	-122.28424
47.611834	-122.324404	47.580514	-122.323492
47.580514	-122.323492	47.557097	-122.267443
47.58188	-122.325983	47.611834	-122.324403
47.557097	-122.267443	47.557308	-122.286224
47.552537	-122.321363	47.614142	-122.300657
47.616265	-122.323435	47.552538	-122.321364
47.633949	-122.340428	47.654613	-122.353459
47.661184	-122.340662	47.619706	-122.338467
47.615212	-122.353611	47.650418	-122.368329
47.568047	-122.334214	47.55567	-122.331961
47.665962	-122.382154	47.649186	-122.334325
47.693551	-122.336484	47.642599	-122.303783
47.613866	-122.332365	47.614625	-122.318131
47.6246	-122.315698	47.632323	-122.361556
47.612933	-122.318366	47.622612	-122.339759
47.577288	-122.312079	47.566219	-122.315999
47.615491	-122.342131	47.661267	-122.28512
47.700939	-122.358084	47.700874	-122.358083
47.692208	-122.35393	47.700939	-122.358084
47.640447	-122.300339	47.613867	-122.332366
47.652701	-122.343249	47.637725	-122.370908
47.565153	-122.29995	47.602878	-122.333574
47.688125	-122.341819	47.686781	-122.32171
47.634403	-122.348385	47.600409	-122.33159
47.673636	-122.362936	47.621979	-122.332516
47.648461	-122.333929	47.600327	-122.331589
47.619711	-122.342409	47.576269	-122.407573
47.691973	-122.352603	47.583799	-122.333278
47.675341	-122.354351	47.693488	-122.353952
47.585589	-122.334215	47.675323	-122.354351
47.596679	-122.325458	47.604872	-122.307653
47.621846	-122.315719	47.630035	-122.307277
47.559744	-122.293734	47.596481	-122.298757
47.605639	-122.338677	47.683756	-122.346864
47.647809	-122.378898	47.598351	-122.327323
47.637725	-122.37091	47.613313	-122.339728
47.623552	-122.330446	47.649268	-122.324291
47.610056	-122.328122	47.603088	-122.336316
47.613968	-122.341587	47.621644	-122.355463
47.612442	-122.344962	47.65148	-122.392919
47.623279	-122.330444	47.625863	-122.363619
47.613623	-122.342944	47.614226	-122.288172
47.58754	-122.298104	47.57817	-122.299309
47.688508	-122.310295	47.638264	-122.355292
47.682223	-122.270919	47.683027	-122.273523
47.619465	-122.330424	47.626159	-122.350167
47.664254	-122.330185	47.58092	-122.326764
47.612046	-122.344306	47.649666	-122.350397
47.620581	-122.341072	47.67543	-122.306507
47.608016	-122.309656	47.59835	-122.32742
47.65266	-122.356396	47.612047	-122.344307
47.617057	-122.347321	47.688746	-122.372499
47.614227	-122.288172	47.617089	-122.316891
47.592089	-122.292336	47.612441	-122.344961
47.598351	-122.327323	47.648423	-122.382826
47.669445	-122.283246	47.623551	-122.330446
47.578169	-122.299309	47.713477	-122.296109
47.670916	-122.393458	47.668701	-122.385037
47.623117	-122.330889	47.623114	-122.330059
47.651171	-122.371555	47.621349	-122.339773
47.684475	-122.340597	47.620292	-122.337204
47.664453	-122.328265	47.678416	-122.354371
47.597532	-122.327326	47.608016	-122.309657
47.623114	-122.330054	47.623278	-122.330444
47.604872	-122.307653	47.621847	-122.315719
47.648423	-122.382825	47.646588	-122.382566
47.564425	-122.331917	47.58559	-122.334215
47.614767	-122.340898	47.638124	-122.394688
47.697091	-122.344279	47.596679	-122.325459
47.657341	-122.349985	47.614661	-122.314235
47.630035	-122.307277	47.629751	-122.30861
47.675898	-122.395971	47.651695	-122.355743
47.701431	-122.345986	47.702591	-122.343206
47.597532	-122.327258	47.677258	-122.291683
47.554438	-122.270919	47.554097	-122.266239
47.625511	-122.359301	47.639774	-122.375012
47.614112	-122.307995	47.587571	-122.314864
47.603089	-122.336317	47.663523	-122.379797
47.663522	-122.379797	47.595024	-122.307301
47.614142	-122.300653	47.640154	-122.356929
47.703643	-122.356977	47.660214	-122.365959
47.614662	-122.314235	47.617902	-122.297246
47.641414	-122.365484	47.436306	-122.297192
47.632323	-122.361555	47.650294	-122.342683
47.612636	-122.318125	47.650127	-122.353
47.615239	-122.343722	47.607058	-122.306335
47.589991	-122.317933	47.54606	-122.328401
47.650295	-122.342683	47.620581	-122.341072
47.614788	-122.342977	47.675898	-122.395971
47.677259	-122.291683	47.650218	-122.342687
47.607059	-122.306335	47.670916	-122.393457
47.616025	-122.322147	47.589984	-122.317934
47.693488	-122.353952	47.695883	-122.325784
47.620879	-122.33898	47.708179	-122.306232
47.584	-122.333283	47.619714	-122.34241
47.59835	-122.32742	47.597532	-122.327262
47.621644	-122.355463	47.657338	-122.349985
47.552512	-122.266975	47.557318	-122.286223
47.557308	-122.286224	47.557305	-122.286224
47.556621	-122.286205	47.55251	-122.266817
47.58092	-122.326764	47.556621	-122.286205
47.621349	-122.339773	47.610056	-122.328122
47.639771	-122.375012	47.631519	-122.38819
47.678416	-122.354371	47.612637	-122.318125
47.61709	-122.316891	47.670103	-122.327677
47.626159	-122.350167	47.62551	-122.359301
47.640153	-122.356929	47.627133	-122.345337
47.626239	-122.342822	47.620482	-122.338481
47.620291	-122.337204	47.626239	-122.342816
47.651695	-122.355741	47.617057	-122.347321
47.66804	-122.306493	47.55963	-122.293738
47.648376	-122.36888	47.652218	-122.315601
47.652218	-122.315601	47.648367	-122.368863
47.643899	-122.372194	47.597532	-122.327327
47.542794	-122.321641	47.540702	-122.322303
47.559856	-122.362894	47.564424	-122.331918
47.613313	-122.339728	47.663461	-122.295269
47.649266	-122.324292	47.619465	-122.330424
47.649666	-122.350398	47.660339	-122.350026
47.616864	-122.34648	47.647085	-122.373572
47.660214	-122.365959	47.608746	-122.332258
47.636816	-122.31903	47.61437	-122.342274
47.617903	-122.297246	47.591268	-122.294852
47.620879	-122.339063	47.615258	-122.318797
47.609355	-122.323603	47.624025	-122.306012
47.676369	-122.362504	47.609916	-122.340646
47.62117	-122.359384	47.629617	-122.363345
47.679219	-122.354374	47.665794	-122.382443
47.611579	-122.34544	47.568862	-122.358023
47.668701	-122.385035	47.606784	-122.333565
47.663908	-122.329084	47.617337	-122.315586
47.627697	-122.340983	47.672357	-122.391329
47.610944	-122.344335	47.619726	-122.344232
47.619726	-122.34423	47.619255	-122.330422
47.622041	-122.339552	47.575572	-122.335326
47.618152	-122.330793	47.56467	-122.383921
47.676586	-122.319667	47.617092	-122.346867
47.604961	-122.33096	47.564951	-122.373768
47.554183	-122.302706	47.610945	-122.344335
47.655256	-122.359049	47.606175	-122.339755
47.650218	-122.342687	47.614743	-122.341018
47.614504	-122.326843	47.660733	-122.329046
47.5752	-122.335208	47.650916	-122.335116
47.650916	-122.335116	47.604963	-122.330955
47.615258	-122.318796	47.600858	-122.305542
47.579804	-122.325566	47.663908	-122.329084
47.606224	-122.339182	47.593527	-122.30845
47.564951	-122.373768	47.595041	-122.387253
47.614649	-122.340857	47.641536	-122.344672
47.617335	-122.315586	47.618153	-122.330794
47.43624	-122.297307	47.684114	-122.39696
47.665793	-122.382442	47.598897	-122.332909
47.614382	-122.34303	47.702297	-122.364224
47.614796	-122.340948	47.655114	-122.359053
47.652223	-122.369207	47.620879	-122.339063
47.613342	-122.341962	47.585244	-122.334216
47.687986	-122.332103	47.636748	-122.325393
47.702297	-122.364224	47.655259	-122.359049
47.596482	-122.298757	47.602286	-122.335582
47.603252	-122.332672	47.696535	-122.396903
47.630334	-122.340993	47.646874	-122.359306
47.707279	-122.308089	47.707294	-122.308089
47.587571	-122.314864	47.620738	-122.339776
47.617489	-122.337631	47.640075	-122.353296
47.669852	-122.320121	47.58672	-122.329063
47.650193	-122.35856	47.638396	-122.359856
47.638124	-122.394689	47.614202	-122.340099
47.683756	-122.346864	47.614702	-122.340786
47.612123	-122.344434	47.635757	-122.370385
47.684113	-122.39696	47.436326	-122.297385
47.616257	-122.345063	47.610522	-122.323164
47.696535	-122.396903	47.695962	-122.396908
47.688746	-122.372498	47.652222	-122.369204
47.636998	-122.327138	47.669851	-122.320121
47.684276	-122.325243	47.565302	-122.331991
47.565303	-122.331991	47.683294	-122.323742
47.593527	-122.30845	47.562889	-122.383667
47.621843	-122.32092	47.625869	-122.321327
47.615234	-122.325898	47.616862	-122.346477
47.557318	-122.286223	47.612214	-122.344584
47.61721	-122.343093	47.640969	-122.355582
47.625863	-122.363619	47.622041	-122.339544
47.604033	-122.33778	47.642056	-122.360925
47.662619	-122.332833	47.692694	-122.359352
47.650047	-122.352619	47.677614	-122.377844
47.609915	-122.340647	47.560554	-122.278747
47.646874	-122.359313	47.654739	-122.371613
47.610522	-122.323165	47.662619	-122.332836
47.660339	-122.350026	47.625743	-122.336233
47.677716	-122.37782	47.675943	-122.327163
47.629617	-122.363346	47.59258	-122.304996
47.63695	-122.329326	47.627696	-122.340983
47.672357	-122.39133	47.627258	-122.290624
47.617864	-122.348194	47.614084	-122.319952
47.616359	-122.326281	47.628279	-122.312564
47.670103	-122.327677	47.43624	-122.297297
47.698046	-122.335154	47.643185	-122.324084
47.663459	-122.295267	47.636998	-122.327138
47.619257	-122.330422	47.615235	-122.325897
47.567596	-122.398829	47.61721	-122.343093
47.664385	-122.378267	47.670917	-122.393521
47.617092	-122.346868	47.604035	-122.337774
47.627467	-122.290949	47.616257	-122.345063
47.61356	-122.33942	47.62117	-122.359384
47.598897	-122.332909	47.676367	-122.362504
47.610509	-122.30887	47.61356	-122.33942
47.614252	-122.340017	47.61051	-122.30887
47.638264	-122.355292	47.650193	-122.358561
47.620737	-122.339776	47.650147	-122.388586
47.600858	-122.305539	47.617497	-122.337645
47.602285	-122.335582	47.65615	-122.275836
47.585242	-122.334216	47.673509	-122.305423
47.609726	-122.342024	47.609355	-122.323603
47.594796	-122.307309	47.579804	-122.325564
47.64097	-122.355581	47.602435	-122.33572
47.602437	-122.335721	47.611576	-122.345436
47.6243	-122.306009	47.617836	-122.350107
47.547008	-122.328396	47.614503	-122.326843
47.621574	-122.326597	47.610786	-122.324935
47.610786	-122.324935	47.630333	-122.340993
47.664292	-122.316346	47.698046	-122.335154
47.614084	-122.31995	47.616387	-122.323135
47.702591	-122.343206	47.664291	-122.316346
47.625743	-122.336233	47.624301	-122.306009
47.606175	-122.339755	47.605393	-122.338455
47.68522	-122.39697	47.641246	-122.362267
47.638396	-122.359854	47.685221	-122.39697
47.639926	-122.353528	47.616359	-122.326283
47.626682	-122.340985	47.683864	-122.297199
47.616387	-122.323132	47.625484	-122.308652
47.625482	-122.308652	47.619136	-122.289259
47.648367	-122.368863	47.652136	-122.315398
47.669026	-122.39566	47.625863	-122.361023
47.65474	-122.371614	47.669026	-122.39566
47.641538	-122.344672	47.676586	-122.319667
47.664301	-122.330192	47.689131	-122.35361
47.636748	-122.325393	47.686222	-122.345994
47.689131	-122.353611	47.635934	-122.365234
47.642733	-122.367588	47.606224	-122.339182
47.608746	-122.332258	47.594924	-122.29903
47.614371	-122.342275	47.612124	-122.344435
47.651324	-122.366751	47.609726	-122.342025
47.652136	-122.315398	47.664385	-122.378265
47.625014	-122.34685	47.623684	-122.341048
47.617836	-122.350106	47.625014	-122.346853
47.636702	-122.373947	47.642496	-122.398307
47.54775	-122.328392	47.564963	-122.374271
47.613569	-122.342854	47.639282	-122.344856
47.630877	-122.344949	47.621967	-122.359386
47.636086	-122.324591	47.614097	-122.318209
47.656413	-122.400907	47.613368	-122.335697
47.639243	-122.362311	47.600338	-122.334269
47.673826	-122.314324	47.625984	-122.35017
47.577791	-122.322873	47.667839	-122.38352
47.564963	-122.374272	47.61085	-122.340626
47.614097	-122.318207	47.624148	-122.306011
47.624149	-122.306011	47.624415	-122.305643
47.61561	-122.350311	47.615708	-122.350476
47.620902	-122.307367	47.625869	-122.315536
47.642499	-122.398307	47.642092	-122.398309
47.616132	-122.335334	47.626149	-122.359291
47.616632	-122.352029	47.66703	-122.381186
47.547906	-122.316297	47.63609	-122.324592
47.659109	-122.332851	47.617616	-122.310913
47.56467	-122.383927	47.594175	-122.324391
47.623684	-122.341048	47.646637	-122.362012
47.674161	-122.316953	47.617429	-122.348546
47.621967	-122.359386	47.638248	-122.349354
47.6141	-122.317276	47.610405	-122.33296
47.628279	-122.312564	47.649504	-122.34475
47.667904	-122.383597	47.615611	-122.350311
47.671476	-122.317882	47.623498	-122.360646
47.626295	-122.352531	47.671476	-122.317882
47.670166	-122.384498	47.691765	-122.367294
47.555626	-122.291532	47.627041	-122.326272
47.622641	-122.330444	47.563857	-122.286066
47.683027	-122.273522	47.664881	-122.294957
47.646637	-122.362012	47.703441	-122.341972
47.59504	-122.387253	47.436138	-122.297221
47.619936	-122.318636	47.570096	-122.362105
47.662871	-122.314239	47.626053	-122.324954
47.639584	-122.365261	47.580658	-122.383898
47.617622	-122.313811	47.639584	-122.365254
47.604409	-122.298909	47.612556	-122.340696
47.670917	-122.393526	47.604968	-122.339488
